MarketingSegments,MarketingSegments2,MarketingSegments3,CalendarDateColumn,Leads,Temp
A,a,x,2019-01-02,180.668768659234,2021-12-22T04:41:27.012024Z
A,a,x,2019-01-03,159.97192710638,2021-12-22T04:41:27.012024Z
A,a,x,2019-01-04,457.558085490018,2021-12-22T04:41:27.012024Z
A,a,x,2019-01-05,273.699103947729,2021-12-22T04:41:27.012024Z
A,a,x,2019-01-06,202.115939836949,2021-12-22T04:41:27.012024Z
A,a,x,2019-01-07,184.342889580876,2021-12-22T04:41:27.012024Z
A,a,x,2019-01-08,267.293898575008,2021-12-22T04:41:27.012024Z
A,a,x,2019-01-09,236.460531316698,2021-12-22T04:41:27.012024Z
A,a,x,2019-01-10,366.401196271181,2021-12-22T04:41:27.012024Z
A,a,x,2019-01-11,191.494324617088,2021-12-22T04:41:27.012024Z
A,a,x,2019-01-12,367.608320061117,2021-12-22T04:41:27.012024Z
A,a,x,2019-01-13,492.348354309797,2021-12-22T04:41:27.012024Z
A,a,x,2019-01-14,433.119190856814,2021-12-22T04:41:27.012024Z
A,a,x,2019-01-15,491.246763337404,2021-12-22T04:41:27.012024Z
A,a,x,2019-01-16,263.571873027831,2021-12-22T04:41:27.012024Z
A,a,x,2019-01-17,145.092939957976,2021-12-22T04:41:27.012024Z
A,a,x,2019-01-18,102.011517807841,2021-12-22T04:41:27.012024Z
A,a,x,2019-01-19,378.613568563014,2021-12-22T04:41:27.012024Z
A,a,x,2019-01-20,117.299620900303,2021-12-22T04:41:27.012024Z
A,a,x,2019-01-21,181.484760250896,2021-12-22T04:41:27.012024Z
A,a,x,2019-01-22,354.08527739346,2021-12-22T04:41:27.012024Z
A,a,x,2019-01-23,296.268710494041,2021-12-22T04:41:27.012024Z
A,a,x,2019-01-24,270.040839072317,2021-12-22T04:41:27.012024Z
A,a,x,2019-01-25,438.485426642001,2021-12-22T04:41:27.012024Z
A,a,x,2019-01-26,114.676395338029,2021-12-22T04:41:27.012024Z
A,a,x,2019-01-27,455.243790894747,2021-12-22T04:41:27.012024Z
A,a,x,2019-01-28,296.501436177641,2021-12-22T04:41:27.012024Z
A,a,x,2019-01-29,212.121703289449,2021-12-22T04:41:27.012024Z
A,a,x,2019-01-30,377.788471523672,2021-12-22T04:41:27.012024Z
A,a,x,2019-01-31,276.308139879257,2021-12-22T04:41:27.012024Z
A,a,x,2019-02-01,318.895603902638,2021-12-22T04:41:27.012024Z
A,a,x,2019-02-02,196.351908985525,2021-12-22T04:41:27.012024Z
A,a,x,2019-02-03,268.880098033696,2021-12-22T04:41:27.012024Z
A,a,x,2019-02-04,195.904674008489,2021-12-22T04:41:27.012024Z
A,a,x,2019-02-05,162.92471960187,2021-12-22T04:41:27.012024Z
A,a,x,2019-02-06,212.657133676112,2021-12-22T04:41:27.012024Z
A,a,x,2019-02-07,174.445734173059,2021-12-22T04:41:27.012024Z
A,a,x,2019-02-08,410.455231927335,2021-12-22T04:41:27.012024Z
A,a,x,2019-02-09,240.503445547074,2021-12-22T04:41:27.012024Z
A,a,x,2019-02-10,161.776633374393,2021-12-22T04:41:27.012024Z
A,a,x,2019-02-11,136.634770873934,2021-12-22T04:41:27.012024Z
A,a,x,2019-02-12,415.463661774993,2021-12-22T04:41:27.012024Z
A,a,x,2019-02-13,213.249190989882,2021-12-22T04:41:27.012024Z
A,a,x,2019-02-14,442.972483020276,2021-12-22T04:41:27.012024Z
A,a,x,2019-02-15,280.633694026619,2021-12-22T04:41:27.012024Z
A,a,x,2019-02-16,207.939855474979,2021-12-22T04:41:27.012024Z
A,a,x,2019-02-17,214.178829919547,2021-12-22T04:41:27.012024Z
A,a,x,2019-02-18,229.151492845267,2021-12-22T04:41:27.012024Z
A,a,x,2019-02-19,274.488192144781,2021-12-22T04:41:27.012024Z
A,a,x,2019-02-20,126.339221745729,2021-12-22T04:41:27.012024Z
A,a,x,2019-02-21,430.925746634603,2021-12-22T04:41:27.012024Z
A,a,x,2019-02-22,374.965657759458,2021-12-22T04:41:27.012024Z
A,a,x,2019-02-23,240.785678010434,2021-12-22T04:41:27.012024Z
A,a,x,2019-02-24,429.659276548773,2021-12-22T04:41:27.012024Z
A,a,x,2019-02-25,215.752107091248,2021-12-22T04:41:27.012024Z
A,a,x,2019-02-26,143.056719191372,2021-12-22T04:41:27.012024Z
A,a,x,2019-02-27,310.23665536195,2021-12-22T04:41:27.012024Z
A,a,x,2019-02-28,119.030040036887,2021-12-22T04:41:27.012024Z
A,a,x,2019-03-01,471.269196178764,2021-12-22T04:41:27.012024Z
A,a,x,2019-03-02,356.73478487879,2021-12-22T04:41:27.012024Z
A,a,x,2019-03-03,345.508843101561,2021-12-22T04:41:27.012024Z
A,a,x,2019-03-04,392.497562617064,2021-12-22T04:41:27.012024Z
A,a,x,2019-03-05,146.994574833661,2021-12-22T04:41:27.012024Z
A,a,x,2019-03-06,385.500076506287,2021-12-22T04:41:27.012024Z
A,a,x,2019-03-07,123.418312519789,2021-12-22T04:41:27.012024Z
A,a,x,2019-03-08,446.32358904928,2021-12-22T04:41:27.012024Z
A,a,x,2019-03-09,425.660768710077,2021-12-22T04:41:27.012024Z
A,a,x,2019-03-10,447.461585234851,2021-12-22T04:41:27.012024Z
A,a,x,2019-03-11,457.61732487008,2021-12-22T04:41:27.012024Z
A,a,x,2019-03-12,109.551073238254,2021-12-22T04:41:27.012024Z
A,a,x,2019-03-13,480.30395815149,2021-12-22T04:41:27.012024Z
A,a,x,2019-03-14,445.313124451786,2021-12-22T04:41:27.012024Z
A,a,x,2019-03-15,107.551709469408,2021-12-22T04:41:27.012024Z
A,a,x,2019-03-16,253.336269687861,2021-12-22T04:41:27.012024Z
A,a,x,2019-03-17,276.740775629878,2021-12-22T04:41:27.012024Z
A,a,x,2019-03-18,188.718810211867,2021-12-22T04:41:27.012024Z
A,a,x,2019-03-19,403.134195506573,2021-12-22T04:41:27.012024Z
A,a,x,2019-03-20,496.659673284739,2021-12-22T04:41:27.012024Z
A,a,x,2019-03-21,360.104121733457,2021-12-22T04:41:27.012024Z
A,a,x,2019-03-22,338.764894753695,2021-12-22T04:41:27.012024Z
A,a,x,2019-03-23,133.489188458771,2021-12-22T04:41:27.012024Z
A,a,x,2019-03-24,141.88381684944,2021-12-22T04:41:27.012024Z
A,a,x,2019-03-25,215.695151686668,2021-12-22T04:41:27.012024Z
A,a,x,2019-03-26,431.680339295417,2021-12-22T04:41:27.012024Z
A,a,x,2019-03-27,444.172857142985,2021-12-22T04:41:27.012024Z
A,a,x,2019-03-28,192.695105355233,2021-12-22T04:41:27.012024Z
A,a,x,2019-03-29,147.647104784846,2021-12-22T04:41:27.012024Z
A,a,x,2019-03-30,472.378368861973,2021-12-22T04:41:27.012024Z
A,a,x,2019-03-31,244.746390823275,2021-12-22T04:41:27.012024Z
A,a,x,2019-04-01,160.252520628273,2021-12-22T04:41:27.012024Z
A,a,x,2019-04-02,296.66402451694,2021-12-22T04:41:27.012024Z
A,a,x,2019-04-03,111.235593352467,2021-12-22T04:41:27.012024Z
A,a,x,2019-04-04,246.483290754259,2021-12-22T04:41:27.012024Z
A,a,x,2019-04-05,343.933460209519,2021-12-22T04:41:27.012024Z
A,a,x,2019-04-06,468.246766552329,2021-12-22T04:41:27.012024Z
A,a,x,2019-04-07,445.161327905953,2021-12-22T04:41:27.012024Z
A,a,x,2019-04-08,141.664846334606,2021-12-22T04:41:27.012024Z
A,a,x,2019-04-09,122.848146036267,2021-12-22T04:41:27.012024Z
A,a,x,2019-04-10,177.401317190379,2021-12-22T04:41:27.012024Z
A,a,x,2019-04-11,496.142303105444,2021-12-22T04:41:27.012024Z
A,a,x,2019-04-12,473.961904644966,2021-12-22T04:41:27.012024Z
A,a,x,2019-04-13,328.7981252186,2021-12-22T04:41:27.012024Z
A,a,x,2019-04-14,498.156544193626,2021-12-22T04:41:27.012024Z
A,a,x,2019-04-15,359.565737098455,2021-12-22T04:41:27.012024Z
A,a,x,2019-04-16,485.487154405564,2021-12-22T04:41:27.012024Z
A,a,x,2019-04-17,113.348926790059,2021-12-22T04:41:27.012024Z
A,a,x,2019-04-18,195.019838213921,2021-12-22T04:41:27.012024Z
A,a,x,2019-04-19,483.183248993009,2021-12-22T04:41:27.012024Z
A,a,x,2019-04-20,378.497407957912,2021-12-22T04:41:27.012024Z
A,a,x,2019-04-21,429.45049982518,2021-12-22T04:41:27.012024Z
A,a,x,2019-04-22,293.962875194848,2021-12-22T04:41:27.012024Z
A,a,x,2019-04-23,109.14487298578,2021-12-22T04:41:27.012024Z
A,a,x,2019-04-24,476.691074296832,2021-12-22T04:41:27.012024Z
A,a,x,2019-04-25,321.132618561387,2021-12-22T04:41:27.012024Z
A,a,x,2019-04-26,239.416476711631,2021-12-22T04:41:27.012024Z
A,a,x,2019-04-27,180.317762400955,2021-12-22T04:41:27.012024Z
A,a,x,2019-04-28,130.227611307055,2021-12-22T04:41:27.012024Z
A,a,x,2019-04-29,227.987927757204,2021-12-22T04:41:27.012024Z
A,a,x,2019-04-30,194.346430618316,2021-12-22T04:41:27.012024Z
A,a,x,2019-05-01,419.456731248647,2021-12-22T04:41:27.012024Z
A,a,x,2019-05-02,251.552426815033,2021-12-22T04:41:27.012024Z
A,a,x,2019-05-03,148.838836327195,2021-12-22T04:41:27.012024Z
A,a,x,2019-05-04,401.095301937312,2021-12-22T04:41:27.012024Z
A,a,x,2019-05-05,292.36006513238,2021-12-22T04:41:27.012024Z
A,a,x,2019-05-06,184.219879563898,2021-12-22T04:41:27.012024Z
A,a,x,2019-05-07,112.577106244862,2021-12-22T04:41:27.012024Z
A,a,x,2019-05-08,175.053477939218,2021-12-22T04:41:27.012024Z
A,a,x,2019-05-09,415.917070396245,2021-12-22T04:41:27.012024Z
A,a,x,2019-05-10,233.434775192291,2021-12-22T04:41:27.012024Z
A,a,x,2019-05-11,202.827117219567,2021-12-22T04:41:27.012024Z
A,a,x,2019-05-12,111.40843750909,2021-12-22T04:41:27.012024Z
A,a,x,2019-05-13,451.993610616773,2021-12-22T04:41:27.012024Z
A,a,x,2019-05-14,103.133933153003,2021-12-22T04:41:27.012024Z
A,a,x,2019-05-15,424.355423543602,2021-12-22T04:41:27.012024Z
A,a,x,2019-05-16,181.426056846976,2021-12-22T04:41:27.012024Z
A,a,x,2019-05-17,281.474027968943,2021-12-22T04:41:27.012024Z
A,a,x,2019-05-18,467.177824303508,2021-12-22T04:41:27.012024Z
A,a,x,2019-05-19,130.334233026952,2021-12-22T04:41:27.012024Z
A,a,x,2019-05-20,356.124434713274,2021-12-22T04:41:27.012024Z
A,a,x,2019-05-21,291.63496978581,2021-12-22T04:41:27.012024Z
A,a,x,2019-05-22,311.639028508216,2021-12-22T04:41:27.012024Z
A,a,x,2019-05-23,318.074218556285,2021-12-22T04:41:27.012024Z
A,a,x,2019-05-24,460.64439220354,2021-12-22T04:41:27.012024Z
A,a,x,2019-05-25,489.452839456499,2021-12-22T04:41:27.012024Z
A,a,x,2019-05-26,370.999057870358,2021-12-22T04:41:27.012024Z
A,a,x,2019-05-27,101.443214900792,2021-12-22T04:41:27.012024Z
A,a,x,2019-05-28,283.918928634375,2021-12-22T04:41:27.012024Z
A,a,x,2019-05-29,428.277268446982,2021-12-22T04:41:27.012024Z
A,a,x,2019-05-30,328.004152700305,2021-12-22T04:41:27.012024Z
A,a,x,2019-05-31,294.03249938041,2021-12-22T04:41:27.012024Z
A,a,x,2019-06-01,386.447731871158,2021-12-22T04:41:27.012024Z
A,a,x,2019-06-02,476.244570873678,2021-12-22T04:41:27.012024Z
A,a,x,2019-06-03,122.647612355649,2021-12-22T04:41:27.012024Z
A,a,x,2019-06-04,311.007106956095,2021-12-22T04:41:27.012024Z
A,a,x,2019-06-05,410.576620697975,2021-12-22T04:41:27.012024Z
A,a,x,2019-06-06,431.051824893802,2021-12-22T04:41:27.012024Z
A,a,x,2019-06-07,232.313436921686,2021-12-22T04:41:27.012024Z
A,a,x,2019-06-08,298.885421268642,2021-12-22T04:41:27.012024Z
A,a,x,2019-06-09,326.680106762797,2021-12-22T04:41:27.012024Z
A,a,x,2019-06-10,479.464610759169,2021-12-22T04:41:27.012024Z
A,a,x,2019-06-11,273.158092331141,2021-12-22T04:41:27.012024Z
A,a,x,2019-06-12,256.861900351942,2021-12-22T04:41:27.012024Z
A,a,x,2019-06-13,169.662712980062,2021-12-22T04:41:27.012024Z
A,a,x,2019-06-14,490.851397905499,2021-12-22T04:41:27.012024Z
A,a,x,2019-06-15,387.791481055319,2021-12-22T04:41:27.012024Z
A,a,x,2019-06-16,197.457768209279,2021-12-22T04:41:27.012024Z
A,a,x,2019-06-17,269.912816490978,2021-12-22T04:41:27.012024Z
A,a,x,2019-06-18,112.830124702305,2021-12-22T04:41:27.012024Z
A,a,x,2019-06-19,193.239976093173,2021-12-22T04:41:27.012024Z
A,a,x,2019-06-20,316.206977050751,2021-12-22T04:41:27.012024Z
A,a,x,2019-06-21,171.557797398418,2021-12-22T04:41:27.012024Z
A,a,x,2019-06-22,205.600922740996,2021-12-22T04:41:27.012024Z
A,a,x,2019-06-23,170.931909326464,2021-12-22T04:41:27.012024Z
A,a,x,2019-06-24,484.503765124828,2021-12-22T04:41:27.012024Z
A,a,x,2019-06-25,315.011643432081,2021-12-22T04:41:27.012024Z
A,a,x,2019-06-26,277.233747858554,2021-12-22T04:41:27.012024Z
A,a,x,2019-06-27,103.765130508691,2021-12-22T04:41:27.012024Z
A,a,x,2019-06-28,167.841227538884,2021-12-22T04:41:27.012024Z
A,a,x,2019-06-29,112.965230550617,2021-12-22T04:41:27.012024Z
A,a,x,2019-06-30,396.262319944799,2021-12-22T04:41:27.012024Z
A,a,x,2019-07-01,160.847502481192,2021-12-22T04:41:27.012024Z
A,a,x,2019-07-02,306.208663247526,2021-12-22T04:41:27.012024Z
A,a,x,2019-07-03,126.372973900288,2021-12-22T04:41:27.012024Z
A,a,x,2019-07-04,316.341187246144,2021-12-22T04:41:27.012024Z
A,a,x,2019-07-05,226.318840496242,2021-12-22T04:41:27.012024Z
A,a,x,2019-07-06,186.955648846924,2021-12-22T04:41:27.012024Z
A,a,x,2019-07-07,317.366663459688,2021-12-22T04:41:27.012024Z
A,a,x,2019-07-08,214.340464212,2021-12-22T04:41:27.012024Z
A,a,x,2019-07-09,201.337931025773,2021-12-22T04:41:27.012024Z
A,a,x,2019-07-10,180.693802516907,2021-12-22T04:41:27.012024Z
A,a,x,2019-07-11,159.070527739823,2021-12-22T04:41:27.012024Z
A,a,x,2019-07-12,437.984959129244,2021-12-22T04:41:27.012024Z
A,a,x,2019-07-13,206.966877914965,2021-12-22T04:41:27.012024Z
A,a,x,2019-07-14,443.141988385469,2021-12-22T04:41:27.012024Z
A,a,x,2019-07-15,159.566487371922,2021-12-22T04:41:27.012024Z
A,a,x,2019-07-16,116.181845031679,2021-12-22T04:41:27.012024Z
A,a,x,2019-07-17,107.618521247059,2021-12-22T04:41:27.012024Z
A,a,x,2019-07-18,472.620084136725,2021-12-22T04:41:27.012024Z
A,a,x,2019-07-19,293.949029967189,2021-12-22T04:41:27.012024Z
A,a,x,2019-07-20,436.011841986328,2021-12-22T04:41:27.012024Z
A,a,x,2019-07-21,345.934176631272,2021-12-22T04:41:27.012024Z
A,a,x,2019-07-22,166.171914339066,2021-12-22T04:41:27.012024Z
A,a,x,2019-07-23,493.214455898851,2021-12-22T04:41:27.012024Z
A,a,x,2019-07-24,142.489663790911,2021-12-22T04:41:27.012024Z
A,a,x,2019-07-25,367.508068401366,2021-12-22T04:41:27.012024Z
A,a,x,2019-07-26,111.347596719861,2021-12-22T04:41:27.012024Z
A,a,x,2019-07-27,337.215474806726,2021-12-22T04:41:27.012024Z
A,a,x,2019-07-28,127.112330216914,2021-12-22T04:41:27.012024Z
A,a,x,2019-07-29,145.335877686739,2021-12-22T04:41:27.012024Z
A,a,x,2019-07-30,190.299572329968,2021-12-22T04:41:27.012024Z
A,a,x,2019-07-31,481.354147288948,2021-12-22T04:41:27.012024Z
A,a,x,2019-08-01,423.902537953109,2021-12-22T04:41:27.012024Z
A,a,x,2019-08-02,407.602095417678,2021-12-22T04:41:27.012024Z
A,a,x,2019-08-03,441.77318746224,2021-12-22T04:41:27.012024Z
A,a,x,2019-08-04,273.935773037374,2021-12-22T04:41:27.012024Z
A,a,x,2019-08-05,205.789531115443,2021-12-22T04:41:27.012024Z
A,a,x,2019-08-06,326.182861439884,2021-12-22T04:41:27.012024Z
A,a,x,2019-08-07,370.084520615637,2021-12-22T04:41:27.012024Z
A,a,x,2019-08-08,250.888248719275,2021-12-22T04:41:27.012024Z
A,a,x,2019-08-09,208.643962908536,2021-12-22T04:41:27.012024Z
A,a,x,2019-08-10,237.018049880862,2021-12-22T04:41:27.012024Z
A,a,x,2019-08-11,277.928158082068,2021-12-22T04:41:27.012024Z
A,a,x,2019-08-12,313.915064930916,2021-12-22T04:41:27.012024Z
A,a,x,2019-08-13,467.537941969931,2021-12-22T04:41:27.012024Z
A,a,x,2019-08-14,308.751189429313,2021-12-22T04:41:27.012024Z
A,a,x,2019-08-15,269.327823631465,2021-12-22T04:41:27.012024Z
A,a,x,2019-08-16,149.393766000867,2021-12-22T04:41:27.012024Z
A,a,x,2019-08-17,252.95836776495,2021-12-22T04:41:27.012024Z
A,a,x,2019-08-18,338.96144060418,2021-12-22T04:41:27.012024Z
A,a,x,2019-08-19,180.221336521208,2021-12-22T04:41:27.012024Z
A,a,x,2019-08-20,432.140160631388,2021-12-22T04:41:27.012024Z
A,a,x,2019-08-21,111.199101805687,2021-12-22T04:41:27.012024Z
A,a,x,2019-08-22,148.610011488199,2021-12-22T04:41:27.012024Z
A,a,x,2019-08-23,134.460886754096,2021-12-22T04:41:27.012024Z
A,a,x,2019-08-24,413.75654283911,2021-12-22T04:41:27.012024Z
A,a,x,2019-08-25,217.874313518405,2021-12-22T04:41:27.012024Z
A,a,x,2019-08-26,133.772913645953,2021-12-22T04:41:27.012024Z
A,a,x,2019-08-27,210.547771118581,2021-12-22T04:41:27.012024Z
A,a,x,2019-08-28,270.280567184091,2021-12-22T04:41:27.012024Z
A,a,x,2019-08-29,492.648683208972,2021-12-22T04:41:27.012024Z
A,a,x,2019-08-30,359.493565838784,2021-12-22T04:41:27.012024Z
A,a,x,2019-08-31,493.667184282094,2021-12-22T04:41:27.012024Z
A,a,x,2019-09-01,142.373667657375,2021-12-22T04:41:27.012024Z
A,a,x,2019-09-02,173.310890235007,2021-12-22T04:41:27.012024Z
A,a,x,2019-09-03,437.086656689644,2021-12-22T04:41:27.012024Z
A,a,x,2019-09-04,174.657532107085,2021-12-22T04:41:27.012024Z
A,a,x,2019-09-05,315.003541391343,2021-12-22T04:41:27.012024Z
A,a,x,2019-09-06,190.380507428199,2021-12-22T04:41:27.012024Z
A,a,x,2019-09-07,274.655501823872,2021-12-22T04:41:27.012024Z
A,a,x,2019-09-08,152.705005276948,2021-12-22T04:41:27.012024Z
A,a,x,2019-09-09,314.722450915724,2021-12-22T04:41:27.012024Z
A,a,x,2019-09-10,245.477028749883,2021-12-22T04:41:27.012024Z
A,a,x,2019-09-11,224.439191352576,2021-12-22T04:41:27.012024Z
A,a,x,2019-09-12,236.11478805542,2021-12-22T04:41:27.012024Z
A,a,x,2019-09-13,445.280282851309,2021-12-22T04:41:27.012024Z
A,a,x,2019-09-14,278.656144533306,2021-12-22T04:41:27.012024Z
A,a,x,2019-09-15,446.668674517423,2021-12-22T04:41:27.012024Z
A,a,x,2019-09-16,434.800303447992,2021-12-22T04:41:27.012024Z
A,a,x,2019-09-17,183.76565920189,2021-12-22T04:41:27.012024Z
A,a,x,2019-09-18,494.279552903026,2021-12-22T04:41:27.012024Z
A,a,x,2019-09-19,162.448054365814,2021-12-22T04:41:27.012024Z
A,a,x,2019-09-20,482.881028018892,2021-12-22T04:41:27.012024Z
A,a,x,2019-09-21,194.94126662612,2021-12-22T04:41:27.012024Z
A,a,x,2019-09-22,279.931316245347,2021-12-22T04:41:27.012024Z
A,a,x,2019-09-23,423.726721853018,2021-12-22T04:41:27.012024Z
A,a,x,2019-09-24,449.355216883123,2021-12-22T04:41:27.012024Z
A,a,x,2019-09-25,449.161725118756,2021-12-22T04:41:27.012024Z
A,a,x,2019-09-26,206.691029295325,2021-12-22T04:41:27.012024Z
A,a,x,2019-09-27,302.691533789039,2021-12-22T04:41:27.012024Z
A,a,x,2019-09-28,248.20988336578,2021-12-22T04:41:27.012024Z
A,a,x,2019-09-29,201.885001827031,2021-12-22T04:41:27.012024Z
A,a,x,2019-09-30,333.604836743325,2021-12-22T04:41:27.012024Z
A,a,x,2019-10-01,199.174908176065,2021-12-22T04:41:27.012024Z
A,a,x,2019-10-02,119.131070747972,2021-12-22T04:41:27.012024Z
A,a,x,2019-10-03,355.878401640803,2021-12-22T04:41:27.012024Z
A,a,x,2019-10-04,151.113148219883,2021-12-22T04:41:27.012024Z
A,a,x,2019-10-05,273.335411399603,2021-12-22T04:41:27.012024Z
A,a,x,2019-10-06,111.289612203836,2021-12-22T04:41:27.012024Z
A,a,x,2019-10-07,272.342011425644,2021-12-22T04:41:27.012024Z
A,a,x,2019-10-08,309.951922763139,2021-12-22T04:41:27.012024Z
A,a,x,2019-10-09,461.886411346495,2021-12-22T04:41:27.012024Z
A,a,x,2019-10-10,374.564603250474,2021-12-22T04:41:27.012024Z
A,a,x,2019-10-11,424.661950115114,2021-12-22T04:41:27.012024Z
A,a,x,2019-10-12,282.485006563365,2021-12-22T04:41:27.012024Z
A,a,x,2019-10-13,497.012288030237,2021-12-22T04:41:27.012024Z
A,a,x,2019-10-14,255.360314063728,2021-12-22T04:41:27.012024Z
A,a,x,2019-10-15,168.915029335767,2021-12-22T04:41:27.012024Z
A,a,x,2019-10-16,288.140089903027,2021-12-22T04:41:27.012024Z
A,a,x,2019-10-17,322.5351087749,2021-12-22T04:41:27.012024Z
A,a,x,2019-10-18,312.495256587863,2021-12-22T04:41:27.012024Z
A,a,x,2019-10-19,154.717682488263,2021-12-22T04:41:27.012024Z
A,a,x,2019-10-20,339.683286193758,2021-12-22T04:41:27.012024Z
A,a,x,2019-10-21,463.335907179862,2021-12-22T04:41:27.012024Z
A,a,x,2019-10-22,274.102715868503,2021-12-22T04:41:27.012024Z
A,a,x,2019-10-23,360.543546453118,2021-12-22T04:41:27.012024Z
A,a,x,2019-10-24,461.833690013737,2021-12-22T04:41:27.012024Z
A,a,x,2019-10-25,253.285253513604,2021-12-22T04:41:27.012024Z
A,a,x,2019-10-26,471.052888594568,2021-12-22T04:41:27.012024Z
A,a,x,2019-10-27,333.122548554093,2021-12-22T04:41:27.012024Z
A,a,x,2019-10-28,344.1809669137,2021-12-22T04:41:27.012024Z
A,a,x,2019-10-29,424.759535957128,2021-12-22T04:41:27.012024Z
A,a,x,2019-10-30,122.556615341455,2021-12-22T04:41:27.012024Z
A,a,x,2019-10-31,424.287048727274,2021-12-22T04:41:27.012024Z
A,a,x,2019-11-01,304.407759290189,2021-12-22T04:41:27.012024Z
A,a,x,2019-11-02,468.534352257848,2021-12-22T04:41:27.012024Z
A,a,x,2019-11-03,490.504582971335,2021-12-22T04:41:27.012024Z
A,a,x,2019-11-04,324.822400510311,2021-12-22T04:41:27.012024Z
A,a,x,2019-11-05,156.885280366987,2021-12-22T04:41:27.012024Z
A,a,x,2019-11-06,344.286651071161,2021-12-22T04:41:27.012024Z
A,a,x,2019-11-07,413.037375174463,2021-12-22T04:41:27.012024Z
A,a,x,2019-11-08,237.770767323673,2021-12-22T04:41:27.012024Z
A,a,x,2019-11-09,146.429810859263,2021-12-22T04:41:27.012024Z
A,a,x,2019-11-10,370.491611585021,2021-12-22T04:41:27.012024Z
A,a,x,2019-11-11,452.554712072015,2021-12-22T04:41:27.012024Z
A,a,x,2019-11-12,296.644262503833,2021-12-22T04:41:27.012024Z
A,a,x,2019-11-13,431.392142735422,2021-12-22T04:41:27.012024Z
A,a,x,2019-11-14,424.605843331665,2021-12-22T04:41:27.012024Z
A,a,x,2019-11-15,145.240349695086,2021-12-22T04:41:27.012024Z
A,a,x,2019-11-16,469.764018338174,2021-12-22T04:41:27.012024Z
A,a,x,2019-11-17,484.707285556942,2021-12-22T04:41:27.012024Z
A,a,x,2019-11-18,163.410073518753,2021-12-22T04:41:27.012024Z
A,a,x,2019-11-19,476.739184185863,2021-12-22T04:41:27.012024Z
A,a,x,2019-11-20,256.966286059469,2021-12-22T04:41:27.012024Z
A,a,x,2019-11-21,372.779253404588,2021-12-22T04:41:27.012024Z
A,a,x,2019-11-22,138.183739967644,2021-12-22T04:41:27.012024Z
A,a,x,2019-11-23,366.892990004271,2021-12-22T04:41:27.012024Z
A,a,x,2019-11-24,190.88394716382,2021-12-22T04:41:27.012024Z
A,a,x,2019-11-25,187.398866377771,2021-12-22T04:41:27.012024Z
A,a,x,2019-11-26,313.80701456219,2021-12-22T04:41:27.012024Z
A,a,x,2019-11-27,197.515009250492,2021-12-22T04:41:27.012024Z
A,a,x,2019-11-28,321.067330334336,2021-12-22T04:41:27.012024Z
A,a,x,2019-11-29,437.729354202747,2021-12-22T04:41:27.012024Z
A,a,x,2019-11-30,152.282439731061,2021-12-22T04:41:27.012024Z
A,a,x,2019-12-01,398.73636867851,2021-12-22T04:41:27.012024Z
A,a,x,2019-12-02,497.68986525014,2021-12-22T04:41:27.012024Z
A,a,x,2019-12-03,372.082596644759,2021-12-22T04:41:27.012024Z
A,a,x,2019-12-04,423.302528820932,2021-12-22T04:41:27.012024Z
A,a,x,2019-12-05,137.234905268997,2021-12-22T04:41:27.012024Z
A,a,x,2019-12-06,290.773848257959,2021-12-22T04:41:27.012024Z
A,a,x,2019-12-07,235.690307896584,2021-12-22T04:41:27.012024Z
A,a,x,2019-12-08,226.626784540713,2021-12-22T04:41:27.012024Z
A,a,x,2019-12-09,359.279100503773,2021-12-22T04:41:27.012024Z
A,a,x,2019-12-10,393.871948961169,2021-12-22T04:41:27.012024Z
A,a,x,2019-12-11,345.357580576092,2021-12-22T04:41:27.012024Z
A,a,x,2019-12-12,493.386152479798,2021-12-22T04:41:27.012024Z
A,a,x,2019-12-13,467.73101631552,2021-12-22T04:41:27.012024Z
A,a,x,2019-12-14,369.413491990417,2021-12-22T04:41:27.012024Z
A,a,x,2019-12-15,238.840356189758,2021-12-22T04:41:27.012024Z
A,a,x,2019-12-16,467.609216086566,2021-12-22T04:41:27.012024Z
A,a,x,2019-12-17,269.807712640613,2021-12-22T04:41:27.012024Z
A,a,x,2019-12-18,392.36266259104,2021-12-22T04:41:27.012024Z
A,a,x,2019-12-19,465.503221657127,2021-12-22T04:41:27.012024Z
A,a,x,2019-12-20,153.544604685158,2021-12-22T04:41:27.012024Z
A,a,x,2019-12-21,221.545196324587,2021-12-22T04:41:27.012024Z
A,a,x,2019-12-22,461.682197637856,2021-12-22T04:41:27.012024Z
A,a,x,2019-12-23,444.26715709269,2021-12-22T04:41:27.012024Z
A,a,x,2019-12-24,140.77952420339,2021-12-22T04:41:27.012024Z
A,a,x,2019-12-25,474.635879602283,2021-12-22T04:41:27.012024Z
A,a,x,2019-12-26,268.972872663289,2021-12-22T04:41:27.012024Z
A,a,x,2019-12-27,366.846213396639,2021-12-22T04:41:27.012024Z
